lane,shipment_count,total_emissions,average_emissions,average_utilization,average_speed_kmph,average_transit_time_hrs,average_co2_per_ton_km,hotspot_tag,recommendation_summary
Ratlam - Agartala,9,1390.1,154.4555556,77.88888889,44.32222222,9.977777778,0.098809333,Normal,Monitor performance
Ratlam - Agra,11,6077.2,552.4727273,80.09090909,51.31818182,24.05454545,0.058680455,Normal,Monitor performance
Ratlam - Ahmedabad,8,5181,647.625,72.5,57.8875,27.475,0.043160625,Normal,Monitor performance
Ratlam - Aizawl,8,7579.3,947.4125,75.5,52.6125,37.2625,0.107305125,Normal,Monitor performance
Ratlam - Ajmer,7,4010.7,572.9571429,73,49.17142857,26.77142857,0.047833143,Normal,Monitor performance
Ratlam - Alwar,7,2562.7,366.1,70.57142857,51.02857143,20.92857143,0.058524286,Normal,Monitor performance
Ratlam - Amritsar,12,9159.6,763.3,65.58333333,53.275,28.35833333,0.039230833,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Anantapur,9,7758.9,862.1,67.88888889,45.25555556,47.38888889,0.030514667,Normal,Monitor performance
Ratlam - Asansol,14,21454,1532.428571,69.42857143,47.81428571,55.05,0.055462357,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Aurangabad,6,5126.7,854.45,77.5,45.6,29.76666667,0.0670655,Normal,Monitor performance
Ratlam - Ballari,13,12468.4,959.1076923,69.76923077,49.37692308,36.45384615,0.065981077,Normal,Monitor performance
Ratlam - Bangalore,5,4188.8,837.76,67.4,53.76,31,0.0332372,Normal,Monitor performance
Ratlam - Bareilly,6,7385.5,1230.916667,60.33333333,54.26666667,41.88333333,0.065842833,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Ratlam - Belagavi,8,9510.3,1188.7875,72.625,52.3875,44.5125,0.050433375,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Belgaum,6,3114.8,519.1333333,76.83333333,48.76666667,25.1,0.0673915,Normal,Monitor performance
Ratlam - Bhopal,9,13384.3,1487.144444,74.66666667,51.08888889,50.46666667,0.044927222,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Bikaner,16,13199.9,824.99375,67.3125,52.05,32.23125,0.0468245,Normal,Monitor performance
Ratlam - Bilaspur,13,2609.7,200.7461538,65.84615385,50.86153846,14.50769231,0.020549692,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Bokaro,15,12948.8,863.2533333,74.2,50.51333333,36.82666667,0.066705133,Normal,Monitor performance
Ratlam - Burhanpur,9,2957.6,328.6222222,75.77777778,49.18888889,13.76666667,0.075555333,Normal,Monitor performance
Ratlam - Chandigarh,15,11542.8,769.52,72.6,49.86,39.03333333,0.0752002,Normal,Monitor performance
Ratlam - Chandrapur,13,7329.9,563.8384615,69,51.63846154,24.2,0.072673154,Normal,Monitor performance
Ratlam - Chennai,14,16663.2,1190.228571,71.92857143,54.31428571,55.18571429,0.052367857,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Cuttack,10,6922.3,692.23,70.7,49.56,37.61,0.0370089,Normal,Monitor performance
Ratlam - Darbhanga,6,7500.2,1250.033333,68.16666667,51.55,52.83333333,0.0447485,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Dehradun,9,11077,1230.777778,66.44444444,47.91111111,41.37777778,0.059799667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Delhi,9,8126.9,902.9888889,63.33333333,49.03333333,32.9,0.079335667,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Dhanbad,8,2779.8,347.475,67,47.9,15.775,0.084604125,Normal,Monitor performance
Ratlam - Durgapur,8,3527.3,440.9125,83,51.4625,18.775,0.11174725,Normal,Monitor performance
Ratlam - Faridabad,8,11478.6,1434.825,71.625,51.8,46.9125,0.032491625,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Ghaziabad,6,2823.6,470.6,69.33333333,50.36666667,19.76666667,0.041065,Normal,Monitor performance
Ratlam - Guntur,9,5436.7,604.0777778,61.22222222,51.08888889,23.84444444,0.079316,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Gurgaon,15,6116.3,407.7533333,71.2,54.9,16.68666667,0.0748542,Normal,Monitor performance
Ratlam - Guwahati,4,1335.2,333.8,80.75,52.6,16.95,0.036456,Normal,Monitor performance
Ratlam - Haldia,13,20079.3,1544.561538,74.23076923,50.91538462,52.70769231,0.073852923,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Haridwar,11,9334.5,848.5909091,66.36363636,52.96363636,35.82727273,0.062307,Normal,Monitor performance
Ratlam - Hisar,6,1553.8,258.9666667,76.16666667,51.16666667,11.18333333,0.164545167,Normal,Monitor performance
Ratlam - Hoshangabad,8,8357.1,1044.6375,73.375,52.45,36.7625,0.044924125,Normal,Monitor performance
Ratlam - Hubli,11,9562.7,869.3363636,64.27272727,45.83636364,33.19090909,0.053211545,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Hyderabad,7,1217.1,173.8714286,61.14285714,47.62857143,10.28571429,0.040844857,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Imphal,8,9501.7,1187.7125,72.25,52.525,46.625,0.084986625,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Indore,9,5958.5,662.0555556,63.11111111,53.5,34.98888889,0.036942778,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Itanagar,11,8771.8,797.4363636,66.72727273,44.63636364,34.20909091,0.041120364,Normal,Monitor performance
Ratlam - Jabalpur,7,8336.3,1190.9,78.28571429,56.12857143,40.02857143,0.055697143,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Jaipur,8,8953.9,1119.2375,74.125,43.95,50.625,0.048422125,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Jharsuguda,11,6532,593.8181818,68.45454545,51.53636364,26.4,0.081336364,Normal,Monitor performance
Ratlam - Jodhpur,8,15906.4,1988.3,67.625,50.9375,56.8,0.061012125,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Kakinada,9,4330.2,481.1333333,70.33333333,48.88888889,22.6,0.070616444,Normal,Monitor performance
Ratlam - Kanpur,14,14670.3,1047.878571,71,49.05,61.57142857,0.048184786,Normal,Monitor performance
Ratlam - Karur,6,4842.8,807.1333333,70.83333333,50.18333333,42.6,0.073496167,Normal,Monitor performance
Ratlam - Katni,15,18832,1255.466667,67,49.87333333,47.9,0.0651534,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Khandwa,10,3244.7,324.47,63.8,49.91,17.79,0.0501776,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Kharagpur,6,1510.2,251.7,61,50.6,12.48333333,0.095320833,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Kochi,9,7788.9,865.4333333,65.77777778,48.65555556,39.52222222,0.048088111,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Kolhapur,9,1672.6,185.8444444,67.22222222,49.76666667,10.97777778,0.057002889,Normal,Monitor performance
Ratlam - Korba,11,7876.1,716.0090909,73.27272727,52.94545455,28.06363636,0.040527545,Normal,Monitor performance
Ratlam - Ludhiana,6,5978.1,996.35,73,46.13333333,34.33333333,0.093550833,Normal,Monitor performance
Ratlam - Meerut,13,5472.7,420.9769231,63.84615385,48.03076923,27.43076923,0.034952308,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Moradabad,4,2006,501.5,80.5,45.025,27.2,0.03702625,Normal,Monitor performance
Ratlam - Mumbai,9,8607.9,956.4333333,66.44444444,47.91111111,43.94444444,0.062967111,Normal,Monitor performance
Ratlam - Nagpur,12,7510.5,625.875,74.83333333,53.2,26.225,0.052639667,Normal,Monitor performance
Ratlam - Nashik,5,5975.9,1195.18,67,44.7,47.08,0.0679952,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Nellore,12,16558.6,1379.883333,64.75,49.525,56.03333333,0.050234417,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Ratlam - Noida,12,9220.8,768.4,72.25,48.775,33.19166667,0.041962333,Normal,Monitor performance
Ratlam - Panipat,7,3712.6,530.3714286,79,45.28571429,25.38571429,0.069376714,Normal,Monitor performance
Ratlam - Patna,10,3252.2,325.22,68.3,50.42,15.52,0.0913687,Normal,Monitor performance
Ratlam - Prayagraj,5,1440,288,67.8,45.78,39.64,0.0386656,Normal,Monitor performance
Ratlam - Pune,6,7078.8,1179.8,74.66666667,46.61666667,45.33333333,0.038685167,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Purnia,11,5249.9,477.2636364,72.36363636,49.28181818,19.71818182,0.047593909,Normal,Monitor performance
Ratlam - Raipur,13,463.5,35.65384615,70.07692308,48.30769231,5.146153846,0.061847154,Normal,Monitor performance
Ratlam - Rajkot,6,2983.4,497.2333333,78.33333333,56.43333333,19.11666667,0.059794,Normal,Monitor performance
Ratlam - Ranchi,11,10173.7,924.8818182,64.90909091,52.23636364,37.48181818,0.050774545,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Rewa,11,9263.5,842.1363636,74.09090909,53.29090909,37.56363636,0.049482455,Normal,Monitor performance
Ratlam - Rohtak,12,9211.5,767.625,70.58333333,49.675,38.98333333,0.039070917,Normal,Monitor performance
Ratlam - Rourkela,6,7304.5,1217.416667,72.83333333,52.56666667,47.56666667,0.032025667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Sagar,11,7413.7,673.9727273,73.09090909,52.95454545,22.39090909,0.053045,Normal,Monitor performance
Ratlam - Salem,13,3284.1,252.6230769,70.15384615,48.87692308,12.64615385,0.104214923,Normal,Monitor performance
Ratlam - Sangli,14,15811.1,1129.364286,69.35714286,48.58571429,53.82142857,0.047214714,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Satna,10,11917.7,1191.77,68.9,47.84,44.92,0.0852751,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Shillong,12,12852.6,1071.05,73.66666667,48.88333333,59.075,0.041713,Normal,Monitor performance
Ratlam - Shimla,10,3384.1,338.41,70.7,51.64,17.31,0.0788584,Normal,Monitor performance
Ratlam - Solapur,10,1604.7,160.47,67.6,52.02,9.74,0.0477644,Normal,Monitor performance
Ratlam - Sonipat,9,4293.2,477.0222222,65.55555556,49.36666667,21.1,0.075556333,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Srinagar,9,4984.2,553.8,63.33333333,48.97777778,30.4,0.073262111,Low Utilization Lane,Improve load planning and shipment consolidation
Ratlam - Surat,7,3345.5,477.9285714,71.57142857,49.42857143,34.88571429,0.057152429,Normal,Monitor performance
Ratlam - Thiruvananthapuram,15,4507.9,300.5266667,70.26666667,51.68,15.63333333,0.065493133,Normal,Monitor performance
Ratlam - Tirunelveli,13,9652.8,742.5230769,71.84615385,50.62307692,32.47692308,0.052659077,Normal,Monitor performance
Ratlam - Tirupati,8,3846.3,480.7875,74.125,50.9375,25.0375,0.038218375,Normal,Monitor performance
Ratlam - Trichy,15,15309.9,1020.66,76.33333333,48.50666667,47.36,0.058051667,Normal,Monitor performance
Ratlam - Tuticorin,11,8473.8,770.3454545,68.27272727,49.52727273,33.28181818,0.070276727,Normal,Monitor performance
Ratlam - Udaipur,11,12279.7,1116.336364,68.36363636,54.50909091,46.8,0.036164818,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Ujjain,8,4091.9,511.4875,73.875,53.8625,23.1875,0.028039625,Normal,Monitor performance
Ratlam - Vadodara,7,5097.8,728.2571429,72.71428571,51.5,40.47142857,0.042213429,Normal,Monitor performance
Ratlam - Varanasi,6,3832,638.6666667,70.16666667,40.63333333,38.63333333,0.035570333,Normal,Monitor performance
Ratlam - Vidisha,11,14802.8,1345.709091,67.27272727,49.32727273,62.46363636,0.085917364,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Vijayawada,11,2444.5,222.2272727,70.27272727,51.74545455,13.29090909,0.058592909,Normal,Monitor performance
Ratlam - Visakhapatnam,10,11380.5,1138.05,72.4,47.46,40.66,0.084585,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ratlam - Wardha,8,6211.8,776.475,76.75,52.6625,27.5875,0.066482625,Normal,Monitor performance
Ratlam - Yavatmal,13,3581.5,275.5,69.84615385,52.35384615,12.76923077,0.041406538,Normal,Monitor performance
Rewa - Agartala,16,16257.4,1016.0875,69.375,47.80625,47.2,0.048899375,Normal,Monitor performance
Rewa - Agra,12,14526.9,1210.575,62.25,49.35833333,55.60833333,0.04586425,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Rewa - Ahmedabad,8,2261.1,282.6375,71.25,51.475,14.7,0.039835625,Normal,Monitor performance
Rewa - Aizawl,6,3236.6,539.4333333,74.83333333,50,27.35,0.021065333,Normal,Monitor performance
Rewa - Akola,10,6575.5,657.55,63,41.41,41.1,0.0350781,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Alwar,11,15483.4,1407.581818,76.45454545,50.64545455,49.95454545,0.060896545,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Ambala,11,8649,786.2727273,66.81818182,46.27272727,39.92727273,0.028815545,Normal,Monitor performance
Rewa - Amritsar,10,14028.7,1402.87,72.7,46.54,59.12,0.10109,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Anantapur,10,2380.9,238.09,62.7,48.59,14.67,0.0484538,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Asansol,7,3006.3,429.4714286,63.42857143,52.9,17.75714286,0.050786571,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Aurangabad,10,14663.6,1466.36,66.2,50.3,53.25,0.050257,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Ballari,11,11161.3,1014.663636,66.18181818,50.65454545,44.59090909,0.037908545,Normal,Monitor performance
Rewa - Bangalore,6,2050.9,341.8166667,73.16666667,45.91666667,15.76666667,0.049540833,Normal,Monitor performance
Rewa - Bareilly,12,9372.4,781.0333333,67.91666667,51.14166667,30.675,0.057666583,Normal,Monitor performance
Rewa - Belagavi,7,2506.9,358.1285714,77.28571429,53.15714286,17.84285714,0.043129,Normal,Monitor performance
Rewa - Belgaum,9,10338.4,1148.711111,77.88888889,49.78888889,49.53333333,0.076332333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Bhopal,10,3021.9,302.19,71.1,51.13,15.44,0.0698374,Normal,Monitor performance
Rewa - Bhubaneswar,8,11307.1,1413.3875,65.375,53.4,54.7625,0.0585955,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Rewa - Bikaner,11,13637,1239.727273,70.36363636,49.52727273,57.25454545,0.055736091,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Bilaspur,13,15438.1,1187.546154,73.92307692,53.31538462,46.4,0.061941,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Bokaro,8,3156.1,394.5125,72.5,46.025,29.7125,0.03932625,Normal,Monitor performance
Rewa - Burhanpur,14,10492,749.4285714,71.92857143,52.14285714,29.55714286,0.055331714,Normal,Monitor performance
Rewa - Chennai,10,7588.3,758.83,70.3,48.83,44.77,0.0439243,Normal,Monitor performance
Rewa - Coimbatore,10,8726.2,872.62,65.5,51.38,53.55,0.0353634,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Cuttack,4,596.7,149.175,74.5,51.7,10.325,0.05639175,Normal,Monitor performance
Rewa - Darbhanga,6,2688.9,448.15,63,50.1,24.01666667,0.047648667,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Davangere,10,273.3,27.33,60.2,50.68,5.44,0.077535,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Dehradun,10,1478.6,147.86,62,55.25,7.76,0.0901125,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Dhanbad,11,9602.2,872.9272727,69.27272727,47.10909091,29.99090909,0.052719091,Normal,Monitor performance
Rewa - Erode,8,9900.8,1237.6,72.125,48.525,45.2375,0.078967125,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Faridabad,16,14071.4,879.4625,77.75,48.3,37.54375,0.070419625,Normal,Monitor performance
Rewa - Guntur,12,13287.2,1107.266667,73.91666667,49.84166667,44.48333333,0.095065083,Normal,Monitor performance
Rewa - Gurgaon,9,6485.8,720.6444444,65.33333333,48.8,29.94444444,0.047209889,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Guwahati,7,7029.2,1004.171429,71.42857143,45.67142857,31.9,0.096741857,Normal,Monitor performance
Rewa - Gwalior,7,5110.9,730.1285714,68.28571429,45.78571429,39.37142857,0.094702857,Normal,Monitor performance
Rewa - Haldia,14,16245.8,1160.414286,71.14285714,47.19285714,43.82857143,0.0536,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Haridwar,13,12280.3,944.6384615,67,49.70769231,51.99230769,0.029479692,Normal,Monitor performance
Rewa - Hassan,8,5803.3,725.4125,73.125,45.6375,35.2625,0.05150375,Normal,Monitor performance
Rewa - Hisar,12,11253.1,937.7583333,67.41666667,49.025,35.8,0.077645833,Normal,Monitor performance
Rewa - Hubli,13,4736.1,364.3153846,70.46153846,44.96153846,18.66153846,0.080173154,Normal,Monitor performance
Rewa - Hyderabad,9,8810.4,978.9333333,76.33333333,49.05555556,47.17777778,0.040199556,Normal,Monitor performance
Rewa - Imphal,8,1550.9,193.8625,70.625,48.6125,14.075,0.056037875,Normal,Monitor performance
Rewa - Indore,9,4360.3,484.4777778,71.11111111,50.24444444,20.5,0.034420111,Normal,Monitor performance
Rewa - Itanagar,9,2821.6,313.5111111,64.88888889,45.63333333,21.03333333,0.041429889,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Jabalpur,9,5038.9,559.8777778,72.44444444,53.35555556,21.22222222,0.060862778,Normal,Monitor performance
Rewa - Jaipur,12,8142.6,678.55,72.08333333,51.06666667,29.10833333,0.054160667,Normal,Monitor performance
Rewa - Jammu,7,3861.9,551.7,65.42857143,55.37142857,25.92857143,0.059489286,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Jharsuguda,10,7548,754.8,71.6,49.28,41.48,0.0625541,Normal,Monitor performance
Rewa - Jodhpur,11,6130.8,557.3454545,69.27272727,46.02727273,22.69090909,0.076446182,Normal,Monitor performance
Rewa - Kakinada,10,10510.1,1051.01,74.9,52.04,38.41,0.0607152,Normal,Monitor performance
Rewa - Kanpur,11,13002,1182,69.18181818,48.75454545,39.57272727,0.071017545,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Karnal,10,4074.8,407.48,78,50.58,21.56,0.0458656,Normal,Monitor performance
Rewa - Karur,14,1857.2,132.6571429,71.57142857,50.28571429,8.907142857,0.065524857,Normal,Monitor performance
Rewa - Katni,9,5197.3,577.4777778,71.77777778,53.76666667,19.04444444,0.081319667,Normal,Monitor performance
Rewa - Khandwa,9,13233.5,1470.388889,73.77777778,52.32222222,47.58888889,0.106343889,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Kharagpur,9,8291.6,921.2888889,70.33333333,49.26666667,34.3,0.058530222,Normal,Monitor performance
Rewa - Kolkata,9,4671.9,519.1,67.55555556,52.22222222,24.16666667,0.032832222,Normal,Monitor performance
Rewa - Korba,11,19978.6,1816.236364,67.18181818,44.40909091,64.52727273,0.060776182,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Rewa - Kota,11,3356.3,305.1181818,64.90909091,48.45454545,16.57272727,0.077162455,Low Utilization Lane,Improve load planning and shipment consolidation
Rewa - Lucknow,10,2937.5,293.75,73.4,54.79,18.03,0.0367627,Normal,Monitor performance
